Id,degree,pageranks,eigencentrality,betweenesscentrality
14186,4.000 ,0.000 ,0.000 ,0.000 
22458,60.000 ,0.000 ,0.011 ,117795.479 
30703,6.000 ,0.000 ,0.000 ,0.000 
53291,14.000 ,0.000 ,0.000 ,34157.240 
59620,8.000 ,0.000 ,0.000 ,1231.016 
78257,18.000 ,0.000 ,0.001 ,56407.964 
2942,4.000 ,0.000 ,0.000 ,0.000 
6580,40.000 ,0.000 ,0.001 ,228670.841 
8318,98.000 ,0.000 ,0.004 ,147913.626 
15793,58.000 ,0.000 ,0.002 ,348055.119 
19833,24.000 ,0.000 ,0.001 ,24768.998 
20374,28.000 ,0.000 ,0.001 ,130356.129 
25052,6.000 ,0.000 ,0.000 ,315.666 
33124,2.000 ,0.000 ,0.000 ,0.000 
41532,26.000 ,0.000 ,0.001 ,58271.258 
44426,6.000 ,0.000 ,0.001 ,19306.436 
46707,6.000 ,0.000 ,0.000 ,89592.000 
47929,12.000 ,0.000 ,0.000 ,35761.966 
61540,10.000 ,0.000 ,0.000 ,608.292 
64394,34.000 ,0.000 ,0.001 ,82275.173 
68231,12.000 ,0.000 ,0.000 ,5295.006 
68973,6.000 ,0.000 ,0.000 ,3278.827 
71947,92.000 ,0.000 ,0.004 ,267106.695 
72907,10.000 ,0.000 ,0.000 ,2596.015 
75748,22.000 ,0.000 ,0.001 ,117005.766 
82349,46.000 ,0.000 ,0.001 ,297107.013 
82994,38.000 ,0.000 ,0.001 ,180350.263 
87064,10.000 ,0.000 ,0.000 ,5028.794 
3613,2.000 ,0.000 ,0.000 ,0.000 
9797,192.000 ,0.000 ,0.029 ,186355.919 
12081,24.000 ,0.000 ,0.005 ,66434.766 
13250,16.000 ,0.000 ,0.000 ,70221.168 
19732,370.000 ,0.001 ,0.102 ,4039934.713 
27348,50.000 ,0.000 ,0.014 ,119363.174 
33539,98.000 ,0.000 ,0.017 ,358877.557 
34533,46.000 ,0.000 ,0.001 ,307436.253 
41168,52.000 ,0.000 ,0.002 ,213987.746 
54716,90.000 ,0.000 ,0.008 ,272226.173 
78471,18.000 ,0.000 ,0.001 ,32299.775 
595,194.000 ,0.000 ,0.091 ,161778.600 
611,486.000 ,0.000 ,0.848 ,91336.840 
662,154.000 ,0.000 ,0.078 ,0.000 
1426,24.000 ,0.000 ,0.001 ,16215.159 
1656,28.000 ,0.000 ,0.005 ,28710.802 
3070,340.000 ,0.000 ,0.209 ,63462.559 
5101,422.000 ,0.000 ,0.181 ,376397.055 
5574,244.000 ,0.000 ,0.101 ,248836.728 
5732,388.000 ,0.000 ,0.118 ,677654.215 
6090,508.000 ,0.001 ,0.184 ,1697326.789 
6429,708.000 ,0.001 ,0.911 ,390554.020 
8168,972.000 ,0.001 ,1.000 ,770042.392 
8371,154.000 ,0.000 ,0.078 ,0.000 
8939,60.000 ,0.000 ,0.007 ,210784.027 
9057,650.000 ,0.001 ,0.885 ,845534.030 
9381,338.000 ,0.000 ,0.152 ,159424.785 
9935,154.000 ,0.000 ,0.078 ,0.000 
11187,156.000 ,0.000 ,0.078 ,29394.454 
11544,154.000 ,0.000 ,0.078 ,0.000 
12416,154.000 ,0.000 ,0.078 ,0.000 
12735,154.000 ,0.000 ,0.078 ,0.000 
13797,154.000 ,0.000 ,0.078 ,0.000 
14431,286.000 ,0.000 ,0.137 ,76014.735 
14934,128.000 ,0.000 ,0.111 ,14854.641 
15104,100.000 ,0.000 ,0.034 ,368288.831 
16337,20.000 ,0.000 ,0.001 ,18135.100 
17201,154.000 ,0.000 ,0.078 ,0.000 
17376,154.000 ,0.000 ,0.078 ,0.000 
18198,730.000 ,0.001 ,0.900 ,313811.116 
18262,154.000 ,0.000 ,0.078 ,0.000 
19236,154.000 ,0.000 ,0.078 ,0.000 
19422,4.000 ,0.000 ,0.001 ,0.000 
23106,408.000 ,0.000 ,0.161 ,164421.103 
23158,154.000 ,0.000 ,0.078 ,0.000 
25617,20.000 ,0.000 ,0.005 ,11333.378 
26820,154.000 ,0.000 ,0.078 ,0.000 
26986,154.000 ,0.000 ,0.078 ,0.000 
26999,16.000 ,0.000 ,0.009 ,4241.650 
27095,154.000 ,0.000 ,0.078 ,0.000 
27314,154.000 ,0.000 ,0.078 ,0.000 
30344,848.000 ,0.001 ,0.936 ,523658.444 
31512,880.000 ,0.001 ,0.961 ,922899.778 
33111,964.000 ,0.001 ,0.999 ,800054.626 
36228,292.000 ,0.000 ,0.120 ,1555961.086 
37280,296.000 ,0.000 ,0.098 ,111102.575 
38297,228.000 ,0.000 ,0.124 ,48517.553 
41844,154.000 ,0.000 ,0.078 ,0.000 
42052,180.000 ,0.000 ,0.080 ,17836.915 
42739,154.000 ,0.000 ,0.078 ,0.000 
43170,106.000 ,0.000 ,0.034 ,250600.641 
44038,242.000 ,0.000 ,0.134 ,24034.508 
47827,154.000 ,0.000 ,0.078 ,0.000 
48470,666.000 ,0.001 ,0.310 ,1182028.746 
49422,574.000 ,0.000 ,0.869 ,335996.426 
49645,30.000 ,0.000 ,0.008 ,70516.069 
50556,154.000 ,0.000 ,0.078 ,0.000 
50583,154.000 ,0.000 ,0.078 ,0.000 
50822,760.000 ,0.001 ,0.926 ,580059.338 
51271,154.000 ,0.000 ,0.078 ,0.000 
51879,540.000 ,0.000 ,0.873 ,21960.414 
53386,4.000 ,0.000 ,0.001 ,0.000 
53936,24.000 ,0.000 ,0.006 ,11889.732 
57977,154.000 ,0.000 ,0.078 ,0.000 
58121,180.000 ,0.000 ,0.088 ,48955.069 
58847,154.000 ,0.000 ,0.078 ,0.000 
59445,328.000 ,0.000 ,0.097 ,420876.038 
59508,168.000 ,0.000 ,0.083 ,17564.355 
60453,12.000 ,0.000 ,0.001 ,325.504 
61804,154.000 ,0.000 ,0.078 ,0.000 
62902,154.000 ,0.000 ,0.078 ,0.000 
65387,220.000 ,0.000 ,0.094 ,197778.488 
66001,334.000 ,0.000 ,0.183 ,121942.131 
66700,502.000 ,0.001 ,0.339 ,650096.580 
67661,154.000 ,0.000 ,0.078 ,0.000 
68715,154.000 ,0.000 ,0.078 ,0.000 
69068,14.000 ,0.000 ,0.001 ,9675.256 
69155,154.000 ,0.000 ,0.078 ,0.000 
71788,982.000 ,0.001 ,0.956 ,1080643.789 
73171,154.000 ,0.000 ,0.078 ,0.000 
73179,154.000 ,0.000 ,0.078 ,0.000 
73828,162.000 ,0.000 ,0.079 ,168581.121 
73886,182.000 ,0.000 ,0.080 ,130070.329 
74244,154.000 ,0.000 ,0.078 ,0.000 
74915,154.000 ,0.000 ,0.078 ,0.000 
75966,188.000 ,0.000 ,0.088 ,145649.683 
75981,362.000 ,0.000 ,0.107 ,154826.640 
77063,248.000 ,0.000 ,0.116 ,85371.084 
77695,180.000 ,0.000 ,0.087 ,70597.697 
82269,154.000 ,0.000 ,0.078 ,0.000 
82289,154.000 ,0.000 ,0.078 ,0.000 
83133,694.000 ,0.001 ,0.908 ,119738.106 
84171,846.000 ,0.001 ,0.934 ,689030.726 
85115,190.000 ,0.000 ,0.091 ,244001.038 
85552,356.000 ,0.000 ,0.139 ,306843.268 
85842,154.000 ,0.000 ,0.078 ,0.000 
89072,28.000 ,0.000 ,0.012 ,79509.666 
996,84.000 ,0.000 ,0.046 ,0.000 
1077,482.000 ,0.000 ,0.847 ,62950.940 
1234,514.000 ,0.000 ,0.849 ,542978.255 
1610,664.000 ,0.001 ,0.900 ,261694.115 
1851,476.000 ,0.000 ,0.847 ,0.000 
1911,476.000 ,0.000 ,0.847 ,0.000 
3257,616.000 ,0.000 ,0.904 ,140393.400 
3919,846.000 ,0.001 ,0.956 ,371757.417 
4023,158.000 ,0.000 ,0.078 ,169392.020 
4249,384.000 ,0.000 ,0.265 ,232970.240 
4450,546.000 ,0.000 ,0.857 ,340966.586 
4725,610.000 ,0.000 ,0.885 ,201132.901 
4966,558.000 ,0.000 ,0.863 ,131325.380 
5355,132.000 ,0.000 ,0.118 ,9597.992 
5363,476.000 ,0.000 ,0.847 ,0.000 
5394,542.000 ,0.000 ,0.863 ,119078.906 
5790,476.000 ,0.000 ,0.847 ,0.000 
6182,478.000 ,0.000 ,0.847 ,9690.366 
6526,534.000 ,0.000 ,0.852 ,147221.166 
6777,482.000 ,0.000 ,0.849 ,1031.332 
6782,490.000 ,0.000 ,0.848 ,120889.396 
6852,518.000 ,0.000 ,0.850 ,404250.396 
6879,744.000 ,0.001 ,0.929 ,365933.173 
6999,192.000 ,0.000 ,0.102 ,56961.213 
7181,750.000 ,0.001 ,0.939 ,335387.135 
7369,566.000 ,0.000 ,0.864 ,127129.179 
7562,606.000 ,0.000 ,0.905 ,87908.898 
7613,272.000 ,0.000 ,0.117 ,227257.539 
7770,642.000 ,0.001 ,0.906 ,558086.490 
7913,642.000 ,0.001 ,0.906 ,312237.461 
8114,478.000 ,0.000 ,0.847 ,8967.678 
8265,476.000 ,0.000 ,0.847 ,0.000 
9290,476.000 ,0.000 ,0.847 ,0.000 
9681,476.000 ,0.000 ,0.847 ,0.000 
10306,498.000 ,0.000 ,0.848 ,122331.667 
10326,476.000 ,0.000 ,0.847 ,0.000 
10623,222.000 ,0.000 ,0.059 ,216695.847 
11279,650.000 ,0.001 ,0.894 ,388854.512 
11363,476.000 ,0.000 ,0.847 ,0.000 
11481,84.000 ,0.000 ,0.046 ,0.000 
11879,588.000 ,0.000 ,0.881 ,355116.064 
12011,186.000 ,0.000 ,0.083 ,41115.505 
12087,476.000 ,0.000 ,0.847 ,0.000 
12172,134.000 ,0.000 ,0.048 ,222988.706 
12728,476.000 ,0.000 ,0.847 ,0.000 
13097,526.000 ,0.000 ,0.851 ,694653.116 
13313,532.000 ,0.000 ,0.863 ,52394.321 
13495,496.000 ,0.000 ,0.848 ,171670.414 
14222,512.000 ,0.000 ,0.850 ,780857.359 
14274,476.000 ,0.000 ,0.847 ,0.000 
14989,634.000 ,0.000 ,0.893 ,172652.082 
15419,476.000 ,0.000 ,0.847 ,0.000 
15986,692.000 ,0.001 ,0.906 ,676314.989 
16320,642.000 ,0.000 ,0.891 ,149796.128 
16374,476.000 ,0.000 ,0.847 ,0.000 
16822,166.000 ,0.000 ,0.115 ,8802.732 
17120,652.000 ,0.001 ,0.893 ,195012.167 
17202,476.000 ,0.000 ,0.847 ,0.000 
17284,888.000 ,0.001 ,0.959 ,701881.852 
17583,632.000 ,0.000 ,0.893 ,112301.141 
17666,508.000 ,0.000 ,0.852 ,372629.480 
17912,500.000 ,0.000 ,0.848 ,581868.555 
18976,588.000 ,0.000 ,0.882 ,116903.529 
20087,538.000 ,0.000 ,0.855 ,280958.916 
20217,476.000 ,0.000 ,0.847 ,0.000 
20378,476.000 ,0.000 ,0.847 ,0.000 
21331,476.000 ,0.000 ,0.847 ,0.000 
22394,600.000 ,0.001 ,0.868 ,527966.996 
22506,684.000 ,0.001 ,0.933 ,183466.237 
22664,684.000 ,0.001 ,0.933 ,183466.237 
22846,486.000 ,0.000 ,0.847 ,40900.004 
22850,578.000 ,0.000 ,0.853 ,1055221.403 
23546,84.000 ,0.000 ,0.046 ,0.000 
23828,480.000 ,0.000 ,0.850 ,100.534 
23906,476.000 ,0.000 ,0.847 ,0.000 
24056,92.000 ,0.000 ,0.046 ,48695.020 
24237,660.000 ,0.001 ,0.895 ,371732.816 
24338,476.000 ,0.000 ,0.847 ,0.000 
24442,556.000 ,0.000 ,0.857 ,419084.986 
24487,84.000 ,0.000 ,0.046 ,0.000 
24623,476.000 ,0.000 ,0.847 ,0.000 
24866,668.000 ,0.001 ,0.889 ,253470.321 
25135,624.000 ,0.001 ,0.903 ,1150177.885 
25730,744.000 ,0.001 ,0.933 ,561178.967 
26762,696.000 ,0.001 ,0.921 ,364383.897 
27060,734.000 ,0.001 ,0.918 ,396298.107 
27716,616.000 ,0.000 ,0.905 ,40756.686 
27869,200.000 ,0.000 ,0.105 ,29656.918 
27919,500.000 ,0.000 ,0.849 ,228843.726 
27954,494.000 ,0.000 ,0.848 ,71694.582 
28271,742.000 ,0.001 ,0.892 ,2088205.438 
28503,156.000 ,0.000 ,0.056 ,198684.908 
28873,654.000 ,0.001 ,0.908 ,1022624.741 
29392,728.000 ,0.001 ,0.885 ,1780443.070 
29585,476.000 ,0.000 ,0.847 ,0.000 
29642,530.000 ,0.000 ,0.854 ,143348.776 
29724,192.000 ,0.000 ,0.102 ,20061.900 
29964,478.000 ,0.000 ,0.847 ,23676.163 
30714,20.000 ,0.000 ,0.004 ,234248.406 
30769,488.000 ,0.000 ,0.850 ,17245.063 
30791,592.000 ,0.000 ,0.901 ,40643.936 
30796,612.000 ,0.000 ,0.904 ,111400.095 
30856,788.000 ,0.001 ,0.906 ,990701.777 
31002,676.000 ,0.001 ,0.877 ,759681.250 
31284,662.000 ,0.001 ,0.911 ,364833.794 
33027,610.000 ,0.000 ,0.903 ,168344.696 
33171,512.000 ,0.000 ,0.850 ,393786.278 
33458,480.000 ,0.000 ,0.847 ,8337.213 
33818,526.000 ,0.000 ,0.861 ,19907.786 
33923,644.000 ,0.001 ,0.890 ,259166.897 
34237,594.000 ,0.000 ,0.901 ,51715.588 
34337,598.000 ,0.000 ,0.870 ,221806.997 
34488,494.000 ,0.000 ,0.847 ,155397.806 
34665,606.000 ,0.000 ,0.902 ,287889.784 
34937,616.000 ,0.000 ,0.905 ,40756.686 
34942,596.000 ,0.000 ,0.901 ,75048.147 
35165,476.000 ,0.000 ,0.847 ,0.000 
35168,544.000 ,0.000 ,0.859 ,39571.914 
35642,818.000 ,0.001 ,0.945 ,479621.617 
35690,492.000 ,0.000 ,0.847 ,95744.891 
35744,538.000 ,0.000 ,0.856 ,231803.924 
35782,484.000 ,0.000 ,0.847 ,95060.591 
35913,488.000 ,0.000 ,0.849 ,149970.417 
36082,508.000 ,0.000 ,0.850 ,285734.029 
36334,654.000 ,0.000 ,0.916 ,100259.232 
36663,850.000 ,0.001 ,0.956 ,509925.170 
37068,618.000 ,0.000 ,0.905 ,53468.320 
37531,656.000 ,0.001 ,0.869 ,1850974.480 
37650,478.000 ,0.000 ,0.847 ,9484.787 
37714,634.000 ,0.000 ,0.907 ,287063.766 
38631,84.000 ,0.000 ,0.046 ,0.000 
38755,762.000 ,0.001 ,0.937 ,400830.653 
39017,686.000 ,0.001 ,0.882 ,413257.332 
39113,698.000 ,0.001 ,0.914 ,636914.401 
39317,522.000 ,0.000 ,0.861 ,15571.838 
39824,494.000 ,0.000 ,0.850 ,52780.903 
40942,886.000 ,0.001 ,0.991 ,704859.922 
40966,620.000 ,0.000 ,0.892 ,140257.623 
